city,id,adType,propertyType,accountType,surfaceArea,roomsQuantity,bedroomsQuantity,heating,hasCellar,toiletQuantity,floorQuantity,hasElevator,floor,energyClassification,greenhouseGazClassification,isInCondominium,agencyFeePercentage,newOrOld,price,pricePerSquareMeter,priceHasDecreased,district.libelle,district.id,workToDo,bathroomsQuantity,hasGarden,annualCondominiumFees,isDuplex,hasAlarm,terracesQuantity,hasPool,balconyQuantity,firePlacesQuantity,surfaceArea_bins,price_bins
Paris 17e,apimo-7514398,buy,flat,agency,38.65,2,1.0,Radiateur Electrique Individuel ,False,1.0,4.0,False,0.0,F,C,False,4.634146341463414,None,429000,10608.020698576973,False,Batignolles - Cardinet,100469,False,1.0,False,0.0,False,False,0.0,False,0.0,1.0,tiny,not-expensive
Paris 6e,iad-france-1226459,buy,flat,mandatary,27.0,2,1.0,radiateur électrique individuel ,True,1.0,4.0,True,2.0,D,A,True,5.0,old,470000,17407.40740740741,False,Odéon - Mabillon,100543,None,1.0,False,1104.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 15e,immo-facile-50865055,buy,flat,agency,32.2,1,0.0,radiateur gaz individuel ,True,1.0,5.0,True,3.0,D,D,True,5.03,new,355000,10496.894409937888,False,Georges Brassens,100490,False,1.0,False,1800.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 10e,immo-facile-50979640,buy,flat,agency,74.0,3,2.0,gaz individuel ,True,1.0,6.0,True,1.0,E,E,True,3.21,new,805000,10540.54054054054,False,Canal Saint-Martin - Jemmapes,100520,False,1.0,False,2300.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 17e,immo-facile-50711578,buy,flat,agency,86.0,5,3.0,radiateur gaz individuel ,True,1.0,6.0,True,5.0,F,F,True,5.0,old,1050000,11627.906976744185,False,Ternes - Maillot,100474,False,1.0,True,3050.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 17e,immo-facile-50979112,buy,flat,agency,100.0,4,3.0,radiateur gaz individuel ,True,1.0,6.0,True,5.0,VI,VI,True,5.0,new,1255000,12550.0,False,Champerret - Berthier,100472,False,1.0,False,2640.0,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 17e,immo-facile-50979134,buy,flat,agency,130.0,5,3.0,collectif ,True,2.0,7.0,True,3.0,VI,VI,True,5.0,new,1299000,9992.307692307691,False,Pereire,100471,False,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 13e,immo-facile-50983434,buy,flat,agency,140.0,5,3.0,mixte collectif ,False,2.0,6.0,True,6.0,VI,VI,True,5.0,new,1340000,9571.42857142857,False,Bièvre Sud - Tolbiac,300696,False,1.0,True,4560.0,False,False,0.0,False,1.0,0.0,extralarge,veryExpensive
Paris 10e,immo-facile-50980006,buy,flat,agency,125.0,5,3.0,radiateur gaz individuel ,True,1.0,6.0,True,4.0,G,G,True,5.0,None,1495000,11960.0,False,Château d'Eau - Lancry,100518,False,1.0,False,4400.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 16e,keller-williams-1-34_1_32-113738,buy,flat,agency,63.0,4,2.0,None,False,1.0,7.0,True,5.0,E,E,True,4.0,None,725000,11065.323492063491,False,Auteuil-Nord - Jasmin - Mirabeau,100479,None,1.0,False,2488.0,False,False,0.0,False,1.0,1.0,middle,expensive
Paris 11e,century-21-202_2651_30891,buy,flat,agency,31.0,2,1.0,Individuel électrique,False,1.0,3.0,False,3.0,G,C,False,5.5,None,422000,12903.225806451614,False,Belleville - Saint-Maur,100515,None,0.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,century-21-202_2401_14506,buy,flat,agency,97.05,3,2.0,Individuel  Gaz,False,1.0,6.0,False,4.0,D,D,True,5.0,new,870000,8964.451313755797,False,Père Lachaise - Réunion,100446,None,0.0,False,3000.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 11e,century-21-202_467_12222,buy,flat,agency,110.0,5,3.0,Collectif CPCU radiateurs collectif Urbain,False,3.0,9.0,True,9.0,E,D,True,5.0,new,1730000,15727.272727272728,False,Léon-Blum - Folie-Regnault,100513,None,1.0,False,7800.0,False,False,1.0,False,1.0,1.0,large,veryExpensive
Paris 17e,ag751938-362416633,buy,flat,network,30.0,1,0.0,None,True,1.0,8.0,True,2.0,C,C,True,5.0,old,325000,10833.333333333334,False,Porte de Clichy,110475,None,1.0,False,1104.0,False,False,1.0,False,1.0,0.0,tiny,not-expensive
Paris 9e,ics-gar_ORALIA_tra-TAPP4625,buy,flat,agency,53.0,2,1.0,Radiateur Electrique Individuel ,False,1.0,5.0,False,1.0,E,B,True,5.0,old,600000,11320.754716981131,False,Trudaine - Rochechouart,100523,None,1.0,False,1870.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 17e,ag755316-362388844,buy,flat,agency,23.0,1,0.0,électricité individuel,False,1.0,3.0,False,0.0,F,C,True,4.71,old,270000,11210.869565217392,False,Ternes - Maillot,100474,None,1.0,False,840.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 8e,ag755316-362388832,buy,flat,agency,53.0,2,1.0,gaz collectif,True,1.0,5.0,True,2.0,F,F,True,5.06,old,872000,15660.377358490567,False,Hoche Friedland,100533,None,1.0,False,4970.00000000004,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 16e,keller-williams-1-34_1_53-114489,prestige,flat,agency,90.02,4,2.0,None,True,1.0,6.0,True,1.0,F,E,True,5.0,None,1060000,11775.161075316597,False,Muette-Nord - Trocadéro,100477,None,1.0,False,4860.36,False,False,0.0,False,0.0,1.0,large,veryExpensive
Paris 10e,apimo-7498162,buy,flat,agency,71.0,2,1.0,Radiateur Gaz Collectif ,False,1.0,6.0,True,1.0,D,D,False,4.054054054054054,None,770000,10422.535211267606,False,Louis Blanc - Aqueduc,100521,False,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 11e,hektor-OIMMOBILER22-44,buy,flat,agency,24.0,1,0.0,radiateur électrique individuel ,True,1.0,3.0,False,3.0,G,C,True,3.59,old,260000,10458.333333333334,False,Léon-Blum - Folie-Regnault,100513,None,1.0,False,728.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 11e,hektor-OIMMOBILER22-47,buy,flat,agency,24.0,2,1.0,radiateur électrique individuel ,False,1.0,4.0,False,4.0,NS,NS,True,4.0,None,312000,12500.0,False,Belleville - Saint-Maur,100515,None,1.0,False,1200.0,False,False,0.0,False,0.0,1.0,tiny,not-expensive
Paris 16e,iad-france-1227986,buy,flat,mandatary,118.0,5,3.0,radiateur gaz collectif ,True,1.0,9.0,True,8.0,E,E,True,5.0,new,1070000,9067.796610169491,False,Porte de Saint-Cloud - Auteuil-Sud,100480,None,1.0,False,6600.0,False,False,1.0,False,1.0,0.0,large,veryExpensive
Paris 18e,nexity-GB00156858,buy,flat,agency,26.47,1,0.0,None,False,1.0,6.0,True,11.0,G,G,True,5.0,old,248000,9369.097091046468,False,La Chapelle - Marx Dormoy,100459,False,1.0,False,1678.32,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 12e,laforet-immo-facile-21310649,buy,flat,agency,38.8,3,2.0,électrique individuel ,True,1.0,5.0,False,2.0,E,B,True,6.0,old,445200,10824.742268041238,False,Nation - Picpus,100510,False,1.0,False,1540.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 15e,ag755232-362308471,buy,flat,agency,73.0,4,2.0,électricité individuel,False,1.0,6.0,False,1.0,D,B,False,5.0,old,700000,9589.04109589041,False,Alleray - Procession,100483,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 19e,ag755566-362294557,buy,flat,agency,81.0,4,3.0,gaz individuel,True,1.0,6.0,True,3.0,D,D,True,5.0,old,933000,11518.518518518518,False,Secrétan - Jaurès,100455,None,1.0,False,2076.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 17e,immo-facile-50779062,buy,flat,agency,38.12,2,1.0,électrique individuel ,False,1.0,6.0,False,6.0,E,B,True,5.0,old,350000,9181.532004197272,False,Batignolles - Cardinet,100469,False,1.0,False,432.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,immo-facile-50871569,buy,flat,agency,76.0,3,3.0,radiateur gaz collectif ,True,1.0,9.0,True,4.0,D,D,True,2.11,new,459500,5921.0526315789475,False,Télégraphe - Pelleport - Saint-Fargeau,100442,False,1.0,True,2750.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 20e,immo-facile-50885462,buy,flat,agency,76.0,4,3.0,radiateur gaz collectif ,True,1.0,9.0,True,4.0,D,D,True,2.11,new,459500,5921.0526315789475,False,Télégraphe - Pelleport - Saint-Fargeau,100442,False,1.0,True,2750.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 17e,immo-facile-50655838,buy,flat,agency,55.0,2,1.0,radiateur électrique individuel ,False,1.0,6.0,False,6.0,VI,VI,True,5.0,old,570000,10363.636363636364,False,La Fourche - Guy Moquet,100468,False,1.0,False,936.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 11e,immo-facile-50885166,buy,flat,agency,104.0,3,2.0,individuel ,False,1.0,6.0,False,1.0,D,D,True,5.0,old,698000,6711.538461538462,False,République - Saint-Ambroise,100516,False,1.0,False,2157.0,False,False,0.0,False,0.0,1.0,large,expensive
Paris 15e,immo-facile-50867425,buy,flat,agency,64.3,3,2.0,radiateur gaz collectif ,True,1.0,5.0,True,1.0,D,D,True,3.92,new,795000,11897.356143079316,False,Georges Brassens,100490,False,1.0,False,1852.0,False,False,1.0,False,0.0,0.0,middle,expensive
Paris 17e,immo-facile-50885573,buy,flat,agency,100.0,3,2.0,radiateur gaz individuel ,False,1.0,6.0,True,0.0,E,F,True,5.0,old,1150000,11500.0,False,Batignolles - Cardinet,100469,False,1.0,False,4392.0,False,True,0.0,False,0.0,0.0,large,veryExpensive
Paris 11e,apimo-7427595,buy,flat,agency,44.0,3,1.0,Radiateur Electrique Individuel ,False,1.0,6.0,True,0.0,E,B,False,5.88235294117647,None,360000,7727.272727272727,False,Léon-Blum - Folie-Regnault,100513,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,iad-france-1227873,buy,flat,mandatary,41.0,3,2.0,radiateur électrique individuel ,True,1.0,5.0,False,4.0,D,D,True,5.0,None,425000,10365.853658536585,False,La Chapelle - Marx Dormoy,100459,None,1.0,False,1376.0,False,False,0.0,False,1.0,0.0,tiny,not-expensive
Paris 15e,ics-gar_ORALIA_tra-TAPP4605,buy,flat,agency,67.0,3,2.0,Radiateur Collectif ,False,1.0,6.0,True,4.0,D,D,True,5.0,new,735000,10970.149253731342,False,Cambronne - Garibaldi,100481,None,1.0,False,3524.0,False,False,0.0,False,1.0,0.0,middle,expensive
Paris 15e,ag340369-362222233,buy,flat,mandatary,120.0,4,3.0,gaz ,True,1.0,9.0,True,5.0,D,D,True,5.0,old,1250000,10000.0,False,Alleray - Procession,100483,None,1.0,False,5300.04,False,False,0.0,False,1.0,0.0,large,veryExpensive
Paris 7e,adapt-immo-7505010738,buy,flat,mandatary,16.0,1,1.0,électrique ,False,1.0,6.0,True,6.0,G,C,True,5.0,old,199000,12437.5,False,Saint-Thomas d'Aquin - Bac - Musée d'Orsay,100538,None,1.0,False,464.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 15e,orpi-1-002094E2FPHF,buy,flat,agency,48.75,1,1.0,mixte collectif ,True,1.0,10.0,True,7.0,C,C,True,5.69,new,390000,7569.2307692307695,False,Emeriau - Zola,100487,False,1.0,False,2700.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 2e,keller-williams-1-34_1_32-114403,buy,flat,agency,63.3,3,2.0,None,True,1.0,6.0,False,4.0,E,B,True,5.98,old,798000,11895.7345971564,False,Sentier,100556,None,1.0,False,1600.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 14e,ag750523-362220691,buy,flat,agency,17.0,1,0.0,électricité individuel,False,1.0,7.0,True,0.0,F,C,False,5.0,old,210000,11764.70588235294,False,Mouton - Duvernet,100494,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 12e,gedeon-25806800,buy,flat,agency,86.0,3,2.0,Gaz,False,1.0,6.0,True,1.0,E,D,False,5.0,new,910000,10581.39534883721,False,Nation - Picpus,100510,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,large,expensive
Paris 16e,ag755940-362229973,buy,flat,agency,302.0,7,4.0,radiateur gaz collectif,False,1.0,8.0,True,3.0,E,E,True,5.0,old,5625000,18625.827814569537,False,Chaillot,100476,None,4.0,False,3526.0,False,False,0.0,False,0.0,0.0,extralarge,veryExpensive
Paris 15e,ag912203-362225815,buy,flat,agency,82.0,4,3.0,collectif,False,1.0,9.0,True,4.0,D,C,True,3.7735849056604,old,825000,9695.121951219513,False,Violet - Commerce,100485,None,1.0,False,3526.0,False,False,0.0,False,1.0,0.0,large,expensive
Paris 11e,orpi-1-006072E2EKTW,buy,flat,agency,55.23,3,2.0,radiateur électrique individuel ,True,1.0,6.0,True,2.0,F,C,True,4.04,old,593000,10320.478001086367,False,Léon-Blum - Folie-Regnault,100513,False,1.0,False,2396.0,False,False,0.0,False,0.0,1.0,middle,not-expensive
Paris 15e,orpi-1-002094E28X0D,buy,flat,agency,110.76,5,4.0,mixte collectif ,True,1.0,9.0,True,1.0,D,D,False,4.21,new,1115000,9660.527266161069,False,Citroën - Boucicaut,100488,False,1.0,False,4800.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 18e,immo-facile-50865253,buy,flat,agency,28.0,2,1.0,None,True,1.0,4.0,False,4.0,G,C,True,3.57,None,290000,10000.0,False,Grandes Carrières - Clichy,100466,False,1.0,False,1200.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 15e,immo-facile-50861838,buy,flat,agency,29.0,2,1.0,individuel ,True,1.0,5.0,False,4.0,VI,VI,True,4.84,None,325000,10689.655172413793,False,Citroën - Boucicaut,100488,False,1.0,False,660.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 12e,immo-facile-3648897,buy,flat,agency,63.18,3,2.0,collectif ,True,1.0,6.0,True,4.0,C,C,True,3.23,new,640000,9813.232035454257,False,Jardin de Reuilly,100506,False,1.0,False,3636.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 3e,immo-facile-50755885,buy,flat,agency,76.88,3,2.0,radiateur gaz individuel ,True,1.0,6.0,False,1.0,F,F,True,4.78,None,876000,10874.089490114464,False,Arts-et-Métiers,110463,False,1.0,False,1584.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 12e,iad-france-1226740,buy,flat,mandatary,96.0,5,3.0,None,True,1.0,10.0,True,7.0,E,E,True,5.0,new,915000,9531.25,False,Bel-Air - Sud,100508,None,1.0,False,3840.0,False,False,0.0,False,1.0,0.0,large,expensive
Paris 19e,century-21-202_2571_11081,buy,flat,agency,86.15,4,3.0,Collectif,False,1.0,32.0,True,5.0,D,D,True,5.0,None,490000,5687.753917585606,False,Flandre - Aubervilliers,100457,None,0.0,False,5109.0,False,False,0.0,False,1.0,0.0,large,not-expensive
Paris 19e,safti-1-760960,buy,flat,mandatary,57.0,3,2.0,individuel ,True,1.0,7.0,True,0.0,E,E,True,5.0,new,455000,7982.456140350877,False,La Villette - Porte de Pantin,110477,None,1.0,False,1900.0,False,True,0.0,False,0.0,0.0,middle,not-expensive
Paris 15e,hektor-vendome2019-554,prestige,flat,agency,91.86,3,2.0,radiateur électrique individuel ,True,1.0,8.0,True,7.0,D,B,True,5.0,None,1050000,11430.437622468975,False,Citroën - Boucicaut,100488,None,1.0,False,3526.0,False,True,0.0,False,1.0,0.0,large,veryExpensive
Paris 14e,adapt-immo-7502213166,buy,flat,mandatary,43.0,2,1.0,gaz ,True,1.0,4.0,False,1.0,E,E,True,5.0,new,344000,8000.0,False,Jean Moulin - Porte d'Orléans,100492,None,1.0,False,1518.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 18e,ag754523-362091655,buy,flat,agency,76.0,4,2.0,gaz individuel,False,2.0,4.0,False,4.0,D,D,False,5.0,old,930000,12236.842105263158,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,0.0,True,False,0.0,False,0.0,0.0,middle,expensive
Paris 7e,hektor-PARISLUXURYHOMES-2484,buy,flat,agency,111.0,5,3.0,radiateur gaz collectif ,True,2.0,7.0,True,5.0,C,D,True,4.29,new,2190000,18918.91891891892,False,Champ de Mars,100535,None,2.0,False,3526.0,False,False,0.0,False,1.0,1.0,large,veryExpensive
Paris 18e,hektor-vendome2019-552,buy,flat,agency,42.0,2,1.0,radiateur électrique individuel ,True,1.0,7.0,True,5.0,F,C,True,5.0,old,515000,12261.904761904761,False,Montmartre - Sacré Coeur - Abbesses,100465,None,1.0,False,1560.0,False,False,0.0,False,0.0,1.0,tiny,not-expensive
Paris 20e,orpi-1-006079E2EVLI,buy,flat,agency,57.0,3,2.0,radiateur gaz collectif ,True,1.0,6.0,True,4.0,D,D,True,3.33,new,620000,10526.315789473685,False,Père Lachaise - Réunion,100446,False,1.0,False,2676.0,False,False,0.0,False,2.0,0.0,middle,expensive
Paris 19e,immo-facile-adresse-13095853,buy,flat,agency,51.0,2,1.0,radiateur gaz individuel ,False,1.0,6.0,False,2.0,E,E,True,3.09,old,515000,9795.098039215687,False,La Villette - Porte de Pantin,110477,False,1.0,False,1200.0,False,False,0.0,False,0.0,1.0,middle,not-expensive
Paris 15e,immo-facile-50853350,buy,flat,agency,64.18,3,2.0,radiateur collectif ,True,1.0,7.0,True,7.0,F,F,True,2.19,new,699000,10657.525708943595,False,Georges Brassens,100490,False,1.0,False,2500.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 15e,immo-facile-50851667,buy,flat,agency,82.0,4,3.0,mixte collectif ,True,1.0,9.0,True,3.0,D,C,True,3.55,new,700000,8243.90243902439,False,Vaugirard - Parc des Expositions,100489,False,1.0,False,3550.0,False,False,0.0,False,2.0,0.0,large,expensive
Paris 12e,immo-facile-adresse-13095988,buy,flat,agency,80.0,3,2.0,None,False,1.0,5.0,True,1.0,C,A,True,5.0,new,849000,10612.5,False,Nation - Picpus,100510,False,1.0,False,1760.0,False,False,2.0,False,0.0,0.0,middle,expensive
Paris 8e,immo-facile-50853452,buy,flat,agency,76.0,4,2.0,radiateur gaz individuel ,True,1.0,6.0,True,2.0,VI,VI,True,5.0,None,1030000,13552.631578947368,False,Mairie,100530,False,1.0,False,3526.0,False,False,0.0,False,0.0,0.0,middle,veryExpensive
Paris 16e,immo-facile-50822354,buy,flat,agency,120.0,5,3.0,collectif ,True,1.0,9.0,True,4.0,D,D,True,3.09,new,1390500,11239.875,False,Auteuil-Nord - Jasmin - Mirabeau,100479,False,1.0,False,4464.0,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 7e,ag120033-361972570,buy,flat,agency,49.0,4,1.0,gaz ,True,1.0,6.0,True,0.0,D,D,False,5.0,old,1018500,20785.714285714286,False,Invalides,100537,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,veryExpensive
Paris 16e,gedeon-25794105,buy,flat,agency,57.0,3,2.0,Gaz,True,1.0,6.0,True,2.0,E,E,True,5.0,new,610000,10701.754385964912,False,Porte de Saint-Cloud - Auteuil-Sud,100480,None,1.0,False,3540.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 15e,century-21-202_452_19894,buy,flat,None,61.8,3,1.0,Collectif gaz Collectif au sol régulé Gaz,False,1.0,8.0,True,2.0,E,E,True,5.0,new,614000,9935.275080906149,False,Alleray - Procession,100483,None,0.0,False,4014.75,False,False,0.0,False,1.0,0.0,middle,expensive
Paris 17e,century-21-202_3411_684,buy,flat,agency,70.63,3,1.0,Individuel  Electricité,False,1.0,6.0,True,4.0,G,C,True,5.0,None,1060000,15007.787059323235,False,Europe,100529,None,0.0,False,5040.0,False,False,0.0,False,1.0,2.0,middle,veryExpensive
Paris 16e,ag440414-355870909,buy,flat,mandatary,36.0,2,1.0,fuel collectif,True,1.0,8.0,True,0.0,E,E,True,3.99,old,349000,9322.472222222223,False,Porte de Saint-Cloud - Auteuil-Sud,100480,None,1.0,False,1599.99999999996,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 10e,ag751938-361983514,buy,flat,network,21.0,1,1.0,électricité individuel,True,1.0,6.0,True,2.0,E,C,True,5.0,old,265000,12619.047619047618,False,Louis Blanc - Aqueduc,100521,None,1.0,False,624.0,False,False,1.0,False,1.0,0.0,extratiny,cheap
Paris 19e,ag690197-361966494,buy,flat,agency,24.0,1,0.0,None,False,1.0,9.0,True,7.0,D,C,False,5.0,old,181990,7582.916666666667,False,Porte de la Villette,100458,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,tiny,cheap
Paris 12e,ag755694-361952014,buy,flat,agency,59.0,3,2.0,radiateur collectif,True,1.0,6.0,True,1.0,E,D,False,3.5,old,631350,10338.983050847457,False,Bel-Air - Nord,100509,None,1.0,False,0.0,False,False,0.0,False,0.0,0.0,middle,expensive
Paris 11e,hektor-valeurimmo-148,buy,flat,agency,108.0,5,3.0,gaz collectif ,True,2.0,9.0,True,9.0,E,E,True,3.59,new,1730000,15462.962962962964,True,Léon-Blum - Folie-Regnault,100513,None,1.0,False,3526.0,False,False,2.0,False,1.0,1.0,large,veryExpensive
Paris 4e,hektor-vendome2019-551,prestige,flat,agency,112.0,3,2.0,gaz individuel ,True,1.0,6.0,True,5.0,D,D,True,5.0,old,1890000,16071.42857142857,False,Saint-Gervais,100551,None,1.0,False,2700.0,False,False,0.0,False,1.0,1.0,large,veryExpensive
Paris 17e,safti-1-763895,buy,flat,mandatary,37.0,2,1.0,radiateur gaz collectif ,True,1.0,5.0,False,0.0,E,E,True,5.0,new,299900,8105.405405405405,False,Epinettes - Bessières,110474,None,1.0,False,2051.0,False,True,0.0,False,0.0,0.0,tiny,cheap
Paris 14e,ag753296-361936351,buy,flat,agency,22.0,1,0.0,individuel,False,1.0,6.0,False,1.0,E,B,True,5.0,old,285000,12954.545454545454,False,Mouton - Duvernet,100494,None,1.0,False,636.0,False,False,0.0,False,0.0,0.0,extratiny,cheap
Paris 12e,apimo-7428589,buy,flat,agency,67.0,3,2.0,Radiateur Gaz Collectif ,False,1.0,6.0,True,1.0,D,D,True,4.0,None,748800,10746.268656716418,False,Nation - Picpus,100510,False,1.0,False,3020.0,False,False,0.0,False,0.0,1.0,middle,expensive
Paris 11e,iad-france-1224780,buy,flat,mandatary,43.0,2,1.0,None,True,1.0,6.0,False,3.0,F,C,True,5.0,new,488500,11360.46511627907,False,Léon-Blum - Folie-Regnault,100513,None,1.0,False,1208.0,False,False,0.0,False,0.0,0.0,tiny,not-expensive
Paris 20e,iad-france-1225240,buy,flat,mandatary,51.0,3,2.0,radiateur fuel collectif ,True,1.0,7.0,True,1.0,C,E,True,5.0,new,425000,8333.333333333334,False,Saint-Blaise,100444,None,1.0,False,2448.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 18e,safti-1-747887,buy,flat,mandatary,75.0,3,2.0,sol gaz collectif ,True,1.0,9.0,True,4.0,E,E,True,5.0,new,690000,9200.0,False,Grandes Carrières - Clichy,100466,None,1.0,False,3800.0,False,False,0.0,False,1.0,0.0,middle,expensive
Paris 20e,laforet-immo-facile-21305663,prestige,flat,agency,26.02,2,1.0,radiateur gaz individuel ,True,1.0,3.0,False,3.0,F,F,True,4.18,old,299000,11029.976940814759,False,Gambetta,100443,False,1.0,False,1200.0,False,False,1.0,False,0.0,0.0,tiny,cheap
Paris 19e,guy-hoquet-immo-facile-6017750,buy,flat,agency,73.0,3,2.0,radiateur gaz individuel ,True,1.0,5.0,True,2.0,D,E,True,5.0,new,600000,8219.17808219178,False,Porte de la Villette,100458,False,1.0,False,2400.0,False,False,0.0,False,0.0,0.0,middle,not-expensive
Paris 17e,immo-facile-3761430,prestige,flat,agency,90.32,4,2.0,radiateur gaz individuel ,True,1.0,6.0,True,3.0,E,E,True,5.0,old,1345000,14891.496899911428,False,Pereire,100471,False,1.0,False,2566.88,False,False,0.0,False,0.0,0.0,large,veryExpensive
Paris 20e,apimo-7478544,buy,flat,agency,31.44,1,0.0,Radiateur Electrique ,False,1.0,6.0,True,3.0,F,C,False,5.0,None,333000,10591.603053435114,False,Belleville,100448,False,1.0,False,0.0,False,False,0.0,False,0.0,1.0,tiny,not-expensive
